update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,kills,self_kills,deaths,action_up,action_right,action_down,action_left,action_wait,action_bomb
15,2545929,2545929,7048,48,1024,0.40816406250000037,13.71048355102539,-1.2383133172988892,-0.0005995408864691854,9.433332353830338,0.2482650987803936,-0.0006615141392103396,0.0048828125,0.8684327004711627,0.05,14,161,1,3,3,0.17578125,0.2265625,0.2197265625,0.2353515625,0.0126953125,0.1298828125
16,2546465,2546465,7050,50,536,0.3838432835820901,13.756498336791992,0.09332042187452316,-0.0013741460667612653,6.194385409355164,0.22699103504419327,0.004592318781457531,0.006076388992369175,0.8601613819060925,0.05,3,48,0,0,0,0.20149253731343283,0.22201492537313433,0.2126865671641791,0.22388059701492538,0.007462686567164179,0.13246268656716417
17,2547489,2547489,7055,55,1024,0.32374023437500044,11.747560501098633,-0.37907740473747253,-0.0019170028390362859,8.661230862140656,0.2583877872675657,0.0011195300648978446,0.004638671875,0.8449868456950524,0.05,11,153,1,4,4,0.2109375,0.2353515625,0.208984375,0.19140625,0.0185546875,0.134765625
18,2548513,2548513,7058,58,1024,0.42686523437500046,14.341297149658203,0.48090875148773193,-0.0010071628203149885,5.50160026550293,0.25071828439831734,0.0020169774561509257,0.013671875,0.9083792969380503,0.05,12,157,1,1,1,0.2080078125,0.244140625,0.2021484375,0.205078125,0.009765625,0.130859375
19,2549537,2549537,7061,61,1024,0.4060156250000005,13.834031105041504,-0.050283461809158325,-0.0021948666544631124,6.157061547040939,0.30041956063359976,0.0007405976248264778,0.016845703125,0.8956653226110344,0.05,14,137,0,1,1,0.2119140625,0.2138671875,0.2265625,0.2021484375,0.0146484375,0.130859375
20,2550561,2550561,7064,64,1024,0.4322851562500006,14.504761695861816,-0.21432234346866608,-0.0009696384076960385,5.589696496725082,0.28822458162903786,0.0011892597758560441,0.007568359375,0.8965088421925558,0.05,11,121,2,1,1,0.2041015625,0.2333984375,0.205078125,0.21484375,0.0166015625,0.1259765625
21,2551585,2551585,7067,67,1024,0.48951171875000055,17.371435165405273,0.7422287464141846,-0.0007412054692395031,6.572177559137344,0.29802740551531315,0.001738740093060187,0.027099609375,0.8834498997411161,0.05,16,187,0,1,1,0.21875,0.2138671875,0.21484375,0.208984375,0.0107421875,0.1328125
22,2552609,2552609,7070,70,1024,0.4473242187500005,15.572423934936523,-0.23435896635055542,6.835968815721571e-05,5.972000271081924,0.2750317119061947,0.0014651856590717216,0.022216796875,0.8692140321662469,0.05,12,107,0,1,1,0.197265625,0.240234375,0.1875,0.2236328125,0.0205078125,0.130859375
23,2553633,2553633,7073,73,1024,0.38921875000000045,15.028297424316406,0.4066216051578522,9.285192936658859e-05,6.196393430233002,0.29556906409561634,0.00305649090296356,0.0048828125,0.8615618794850981,0.05,13,175,0,1,1,0.2001953125,0.2333984375,0.212890625,0.197265625,0.02734375,0.12890625
24,2554047,2554047,7075,75,414,0.41946859903381706,15.021856307983398,-0.3069764971733093,-0.002886563597712666,8.79975140094757,0.26553669944405556,-0.00013143498290446587,0.0,0.779410097912401,0.05,5,44,1,1,1,0.1956521739130435,0.21256038647342995,0.21497584541062803,0.2391304347826087,0.004830917874396135,0.13285024154589373
25,2555071,2555071,7078,78,1024,0.5453222656250003,18.173555374145508,-0.640179455280304,-0.0007089819991961122,6.333303675055504,0.3355593793094158,0.0026668265018088277,0.02685546875,0.8829806886112793,0.05,13,155,0,2,2,0.21875,0.2216796875,0.2109375,0.203125,0.0146484375,0.130859375
26,2556095,2556095,7080,80,1024,0.5163671875000007,17.26639175415039,0.21856628358364105,0.000193277548532933,3.512584537267685,0.30847110226750374,0.0046061641714914,0.0380859375,0.91704144732166,0.05,10,125,0,0,0,0.2275390625,0.1962890625,0.224609375,0.2060546875,0.017578125,0.1279296875
27,2557119,2557119,7083,83,1024,0.3329687500000005,12.75290298461914,-0.5019735097885132,-0.0009851735667325556,5.144504994153976,0.18560890294611454,0.0032162569550564513,0.032958984375,0.8521444875690704,0.05,10,114,0,1,1,0.1708984375,0.26171875,0.1826171875,0.23046875,0.017578125,0.13671875
28,2558143,2558143,7086,86,1024,0.4241796875000005,13.729884147644043,-0.5262258052825928,0.00011530925985425711,5.811255544424057,0.2929265722632408,0.0014841032862022985,0.01171875,0.9062232661490117,0.05,9,166,0,1,1,0.1982421875,0.2275390625,0.2119140625,0.21484375,0.015625,0.1318359375
29,2559167,2559167,7089,89,1024,0.4503515625000004,13.763011932373047,-0.8306071758270264,-0.0026416501495987177,6.253903269767761,0.2943846844136715,0.0013157716348359827,0.010498046875,0.9057549311630877,0.05,7,118,1,2,2,0.2333984375,0.2099609375,0.2275390625,0.1875,0.0126953125,0.12890625
30,2560191,2560191,7094,94,1024,0.3500097656250005,11.929733276367188,0.1589701920747757,-0.0032802914502099156,7.5803097784519196,0.25712217576801777,0.002045463957983884,0.037841796875,0.8305322199946276,0.05,21,198,0,4,4,0.21484375,0.2138671875,0.2392578125,0.18359375,0.021484375,0.126953125
31,2561215,2561215,7097,97,1024,0.38038085937500055,12.162670135498047,0.6870607137680054,0.0002663627965375781,6.32922288775444,0.23840986844152212,0.00029762152189505287,0.017333984375,0.8644517449370254,0.05,17,154,1,1,1,0.201171875,0.2216796875,0.2119140625,0.216796875,0.0166015625,0.1318359375
32,2562074,2562074,7100,100,859,0.515378346915018,17.202194213867188,0.6814243197441101,-0.0012695608020294458,5.635776579380035,0.2994773779064417,-0.00021742960962001234,0.04108001390704885,0.8809668273272403,0.05,8,83,0,1,1,0.1769499417927823,0.25378346915017463,0.17927823050058206,0.2421420256111758,0.011641443538998836,0.1362048894062864
33,2563098,2563098,7102,102,1024,0.5472753906250004,18.329654693603516,0.007435120642185211,-0.005201095365919173,4.680335730314255,0.3218821343034506,0.006780291869290522,0.061767578125,0.8862023058138921,0.05,11,145,0,1,1,0.20703125,0.23046875,0.1806640625,0.236328125,0.01171875,0.1337890625
34,2564122,2564122,7106,106,1024,0.3513281250000003,11.778792381286621,-1.0946507453918457,-0.0006283738766796887,6.826606929302216,0.23447633255273104,0.0017039339581970125,0.01904296875,0.8812920219279816,0.05,6,116,0,2,2,0.1728515625,0.23828125,0.19921875,0.244140625,0.0126953125,0.1328125
35,2565146,2565146,7109,109,1024,0.3767675781250005,12.347168922424316,0.020859956741333008,-0.0012973600532859564,5.957366645336151,0.23358125146478415,0.001681479156104615,0.01220703125,0.8901559673102288,0.05,15,159,0,1,1,0.224609375,0.2080078125,0.2158203125,0.2060546875,0.01171875,0.1337890625
36,2566170,2566170,7112,112,1024,0.3961523437500006,13.260202407836914,0.02013486623764038,-0.0022575835755560547,5.875080734491348,0.23641047067940235,0.0015375222810689593,0.037841796875,0.8784785901142779,0.05,7,105,0,0,0,0.189453125,0.24609375,0.185546875,0.234375,0.0068359375,0.1376953125
37,2567194,2567194,7115,115,1024,0.44644531250000047,15.126859664916992,0.4046475291252136,-0.002829850185662508,5.714597254991531,0.23992739524692297,0.0041256356453232,0.019775390625,0.8809882441560233,0.05,11,168,0,1,1,0.185546875,0.2412109375,0.185546875,0.240234375,0.0126953125,0.134765625
38,2568218,2568218,7117,117,1024,0.47642578125000046,16.121618270874023,0.1398743987083435,-0.0020959413377568126,5.261929571628571,0.31443105079233646,0.0036027771657245466,0.020751953125,0.895182971742333,0.05,14,131,0,1,1,0.2109375,0.2314453125,0.1953125,0.21875,0.01171875,0.1318359375
39,2569242,2569242,7120,120,1024,0.4282324218750004,13.192764282226562,-0.6401637196540833,-0.0013124302495270967,4.355525717139244,0.28048195131123066,0.001090446316084126,0.01611328125,0.9254832591093721,0.05,15,162,0,0,0,0.2080078125,0.2333984375,0.189453125,0.2177734375,0.0205078125,0.130859375
40,2570266,2570266,7123,123,1024,0.5203710937500006,17.256328582763672,0.4475857615470886,-0.0020586953905876726,5.524641424417496,0.39093327708542347,0.004091668149612815,0.02294921875,0.8614629018175488,0.05,12,137,0,1,1,0.240234375,0.1904296875,0.2353515625,0.1904296875,0.0205078125,0.123046875
41,2570759,2570759,7125,125,493,0.4565314401622724,16.816781997680664,1.1402708292007446,-0.00120502058416605,4.873259902000427,0.20629432424902916,-2.8064321668352932e-05,0.0020705597708001733,0.8754095578918519,0.05,5,49,0,0,0,0.1744421906693712,0.25760649087221094,0.1744421906693712,0.2413793103448276,0.010141987829614604,0.14198782961460446
42,2571783,2571783,7129,129,1024,0.40538085937500057,14.879644393920898,-0.4213480055332184,-0.0014231225359253585,8.585207343101501,0.32235513627529144,-7.567592547275126e-05,0.008056640625,0.8550688548223306,0.05,13,164,0,4,4,0.2373046875,0.2021484375,0.224609375,0.1875,0.0224609375,0.1259765625
43,2572807,2572807,7132,132,1024,0.5680273437500005,18.3136043548584,0.7287919521331787,-0.0018048700294457376,4.754877179861069,0.32990673556923866,0.0023621685031685047,0.053466796875,0.8822867597967107,0.05,14,134,0,1,1,0.228515625,0.2021484375,0.2109375,0.201171875,0.025390625,0.1318359375
44,2573831,2573831,7134,134,1024,0.5485449218750006,18.588871002197266,0.3966723680496216,-0.0009346605511382222,4.25267980992794,0.35024438612163067,0.003025571554644557,0.02783203125,0.8583823962096198,0.05,10,113,1,0,0,0.203125,0.234375,0.201171875,0.216796875,0.0107421875,0.1337890625
45,2574855,2574855,7137,137,1024,0.4044531250000005,14.40998363494873,-0.7952180504798889,0.0002641689497977495,5.296657860279083,0.3020101226866245,0.001494490570621565,0.025146484375,0.8947287186640019,0.05,10,142,0,0,0,0.2041015625,0.2177734375,0.2177734375,0.21484375,0.0107421875,0.134765625
46,2575879,2575879,7139,139,1024,0.3570898437500005,12.703073501586914,-0.2561261057853699,-0.002719368610996753,5.223990440368652,0.2416139729321003,0.004208146709288485,0.024169921875,0.853670531607498,0.05,11,140,1,0,0,0.205078125,0.23046875,0.2158203125,0.203125,0.013671875,0.1318359375
47,2576903,2576903,7143,143,1024,0.5124121093750005,16.089345932006836,-0.14643780887126923,-0.002106791129335761,6.401612997055054,0.29744178615510464,0.0005729966969738598,0.014404296875,0.8668939914984568,0.05,17,168,1,2,2,0.216796875,0.2275390625,0.203125,0.2041015625,0.0166015625,0.1318359375
48,2577927,2577927,7147,147,1024,0.33619140625000055,12.697893142700195,-0.5000308156013489,-0.0018368714954704046,5.84022431075573,0.22493857517838478,-0.000545682280062465,0.0087890625,0.7846920752622811,0.05,15,145,1,3,3,0.2060546875,0.2294921875,0.216796875,0.2001953125,0.017578125,0.1298828125
49,2578569,2578569,7150,150,642,0.47855140186915934,14.894227027893066,-0.05689714848995209,7.842919634034236e-05,5.5488192439079285,0.34979985157648724,-0.00022978669100363427,0.011293068955031535,0.8713632342822166,0.05,5,67,0,1,1,0.24143302180685358,0.1853582554517134,0.22741433021806853,0.19158878504672897,0.024922118380062305,0.1292834890965732
50,2579593,2579593,7152,152,1024,0.44712890625000057,15.488038063049316,0.7253807783126831,-0.00254704209510237,5.933725893497467,0.2670159488916397,0.0011894702229255927,0.013916015625,0.8382089407147603,0.05,16,121,0,1,1,0.220703125,0.203125,0.220703125,0.20703125,0.015625,0.1328125
51,2580617,2580617,7155,155,1024,0.3983496093750005,13.680020332336426,-0.10189692676067352,-0.002693791058845818,4.313335195183754,0.23145453073084354,2.180078809033148e-05,0.002685546875,0.9029571879683017,0.05,14,150,2,0,0,0.2021484375,0.2412109375,0.1884765625,0.2216796875,0.0107421875,0.1357421875
52,2581641,2581641,7158,158,1024,0.40875000000000056,15.609994888305664,0.975706934928894,-0.0002638797741383314,6.406368404626846,0.27046479284763336,0.0016647770044073695,0.023681640625,0.8326892218125956,0.05,11,120,1,1,1,0.24609375,0.1845703125,0.23828125,0.1806640625,0.0146484375,0.1357421875
53,2582665,2582665,7161,161,1024,0.4184667968750006,15.643966674804688,-0.1642569750547409,-0.0021360707469284534,7.061368107795715,0.2873455658555031,0.0010986896304530092,0.012451171875,0.800059246276842,0.05,9,110,0,2,2,0.2294921875,0.2021484375,0.224609375,0.1962890625,0.0126953125,0.134765625
54,2583689,2583689,7164,164,1024,0.5309179687500005,18.400493621826172,0.4697948098182678,-0.0009469922806601971,4.084050759673119,0.312563044950366,0.001148648318121559,0.005615234375,0.8881561294471642,0.05,7,101,0,1,1,0.1962890625,0.2373046875,0.193359375,0.224609375,0.0087890625,0.1396484375
55,2584713,2584713,7166,166,1024,0.3562597656250005,13.922776222229004,-0.5145397186279297,-0.002446302562020719,5.073534160852432,0.23834489192813635,0.002103590048136539,0.016845703125,0.8571979429400575,0.05,10,138,0,0,0,0.18359375,0.2353515625,0.1884765625,0.2333984375,0.025390625,0.1337890625
56,2585737,2585737,7169,169,1024,0.5320410156250006,17.075241088867188,-0.04561489820480347,-0.0027455734671093524,3.6358535438776016,0.30566451512277126,0.0018446519852659549,0.015380859375,0.9162007207900884,0.05,12,120,0,0,1,0.208984375,0.19921875,0.234375,0.1953125,0.0283203125,0.1337890625
57,2586761,2586761,7173,173,1024,0.43882812500000057,15.471096992492676,0.1434890776872635,-0.0018897182308137417,7.029341101646423,0.2797798737883568,0.003117471504083369,0.022216796875,0.8629358062790294,0.05,19,162,0,2,2,0.2216796875,0.2314453125,0.2021484375,0.189453125,0.021484375,0.1337890625
58,2587320,2587320,7175,175,559,0.4123613595706623,15.654332160949707,0.47931891679763794,-0.0041319938997427625,6.4100350340207415,0.24570216611027718,0.001210327391163446,0.0037261745892465115,0.8773928957649659,0.05,2,48,0,1,1,0.19499105545617174,0.22719141323792486,0.18246869409660108,0.24508050089445438,0.012522361359570662,0.13774597495527727
59,2588344,2588344,7179,179,1024,0.35669921875000044,13.941393852233887,-0.3699551522731781,-0.0013066231040284038,8.996300548315048,0.2521706949919462,0.001274957366149465,0.016845703125,0.8614447818481714,0.05,15,163,0,4,4,0.2041015625,0.216796875,0.203125,0.216796875,0.0244140625,0.134765625
60,2589368,2589368,7183,183,1024,0.33604492187500057,14.858827590942383,0.7766153812408447,0.0004021086497232318,7.335203528404236,0.2183725107461214,0.003957819240895333,0.029541015625,0.8298417662098483,0.05,6,127,0,1,2,0.193359375,0.2333984375,0.193359375,0.2265625,0.015625,0.1376953125
61,2590392,2590392,7186,186,1024,0.3219335937500005,14.86422348022461,0.9082276821136475,-1.548975706100464e-05,5.030130922794342,0.15974490996450186,-0.0014801374509261223,0.010498046875,0.8625939791721491,0.05,8,79,0,0,0,0.1484375,0.26953125,0.1572265625,0.26953125,0.0146484375,0.140625
62,2591416,2591416,7188,188,1024,0.4389746093750006,17.835506439208984,-0.6447322964668274,-0.0001210956834256649,3.4649849086999893,0.23063667491078377,0.00143953940278152,0.01513671875,0.8952859246896365,0.05,14,98,0,0,0,0.19140625,0.248046875,0.1796875,0.23828125,0.0078125,0.134765625
63,2592440,2592440,7193,193,1024,0.38892578125000055,14.490873336791992,-1.1152796745300293,0.0019592904718592763,11.534390658140182,0.25994829554110765,0.004159624761086889,0.016357421875,0.8042077530947642,0.05,17,164,0,4,4,0.1875,0.21484375,0.208984375,0.2333984375,0.0205078125,0.134765625
64,2593464,2593464,7196,196,1024,0.3619726562500005,13.724832534790039,-0.061493076384067535,-0.0023807971738278866,5.591495037078857,0.23623058293014765,-0.00011830868788820226,0.005126953125,0.8766337813555727,0.05,13,142,1,1,1,0.1962890625,0.2314453125,0.2001953125,0.224609375,0.015625,0.1318359375
65,2594488,2594488,7199,199,1024,0.5173437500000007,18.143062591552734,1.2179558277130127,0.0004027941031381488,7.600654989480972,0.3500477895140648,0.0025279742731072474,0.03466796875,0.8778891166665475,0.05,16,127,0,1,1,0.2451171875,0.177734375,0.232421875,0.189453125,0.025390625,0.1298828125
66,2594737,2594737,7200,200,249,0.6952208835341372,23.239276885986328,0.9800823330879211,-0.0006472276755782325,5.751012802124023,0.39688577502965927,0.002036829885790681,0.0,0.7370544861951902,0.05,1,9,0,0,0,0.20883534136546184,0.20883534136546184,0.24096385542168675,0.20883534136546184,0.0,0.13253012048192772
67,2595761,2595761,7202,202,1024,0.4106542968750006,16.132976531982422,-0.2794659435749054,-0.0024603126803413033,4.8273438066244125,0.2590709291398525,-0.0009272126512769319,0.016357421875,0.9024281906543491,0.05,15,138,2,0,0,0.189453125,0.244140625,0.1953125,0.212890625,0.0224609375,0.1357421875
68,2596785,2596785,7208,208,1024,0.2921484375000004,11.22134780883789,-1.63765287399292,0.0036898955004289746,13.711380004882812,0.19890760630369186,0.0001982852609216934,0.022705078125,0.7127624692145532,0.05,20,229,0,4,5,0.1796875,0.2421875,0.1982421875,0.2060546875,0.037109375,0.13671875
69,2597809,2597809,7211,211,1024,0.4530371093750005,14.78614616394043,-0.41268840432167053,-0.0017207631608471274,5.976589739322662,0.2891057524830103,0.002144272990335594,0.0205078125,0.9047753856456178,0.05,9,108,0,1,1,0.18359375,0.2451171875,0.1826171875,0.232421875,0.0244140625,0.1318359375
70,2598833,2598833,7214,214,1024,0.32896484375000057,12.66230583190918,0.1502496600151062,9.31186368688941e-05,8.57073000073433,0.22840347420424223,0.00016552424312976655,0.025634765625,0.7890304824952074,0.05,17,143,0,2,2,0.1923828125,0.228515625,0.2236328125,0.208984375,0.0126953125,0.1337890625
71,2599857,2599857,7217,217,1024,0.3619238281250005,13.562185287475586,0.6281072497367859,0.00198695610743016,6.6516591012477875,0.22141767013818026,0.0020996344264858635,0.015869140625,0.8678618685326077,0.05,15,137,1,1,1,0.193359375,0.2421875,0.18359375,0.232421875,0.015625,0.1328125
72,2600881,2600881,7220,220,1024,0.4921972656250006,17.83152198791504,0.8103839159011841,0.00024634686997160316,6.990504592657089,0.3051601108163595,0.005180882870263304,0.021240234375,0.8584514692555383,0.05,15,168,1,1,1,0.201171875,0.2431640625,0.1962890625,0.21875,0.0087890625,0.1318359375
73,2601905,2601905,7223,223,1024,0.5184179687500006,18.505029678344727,-0.5989210605621338,0.0009200233325827867,6.275453478097916,0.3823143132030964,0.007178352463142801,0.05859375,0.8340628698418249,0.05,7,115,0,1,1,0.201171875,0.2333984375,0.1953125,0.22265625,0.0185546875,0.12890625
74,2602310,2602310,7225,225,405,0.338765432098766,14.908799171447754,-0.16709260642528534,-0.005985783762298524,5.512893974781036,0.20041701197624207,0.0010101823281729594,0.004256894928403199,0.7780690368693345,0.05,1,56,0,1,1,0.2074074074074074,0.20246913580246914,0.2345679012345679,0.20987654320987653,0.012345679012345678,0.13333333333333333
75,2603334,2603334,7228,228,1024,0.5373632812500007,17.515804290771484,-0.6878475546836853,0.0020501302496995777,5.806103736162186,0.4101205002516508,0.0035327271343703615,0.044921875,0.8770643791653241,0.05,18,185,0,2,2,0.2373046875,0.201171875,0.2275390625,0.19140625,0.0224609375,0.1201171875
76,2604358,2604358,7231,231,1024,0.4483496093750005,15.560789108276367,0.5204583406448364,-0.0013081812649033964,3.413694843649864,0.2956549897789955,0.002877234937841422,0.06396484375,0.9104282261473858,0.05,10,107,0,0,0,0.224609375,0.2099609375,0.2177734375,0.193359375,0.0224609375,0.1318359375
77,2605382,2605382,7233,233,1024,0.39698242187500044,14.55140495300293,-0.38629472255706787,-0.0017053848860086873,5.001910716295242,0.2955805193632841,0.004660823709855322,0.034423828125,0.8847303070624926,0.05,10,132,0,1,1,0.2109375,0.23046875,0.216796875,0.205078125,0.015625,0.12109375
78,2606406,2606406,7238,238,1024,0.3988867187500004,14.108715057373047,-0.08764395117759705,-0.0009550979593768716,6.133495777845383,0.28028341196477413,0.0012343404832790839,0.029296875,0.8541591724685261,0.05,11,176,0,2,2,0.1982421875,0.2353515625,0.2197265625,0.2021484375,0.0185546875,0.1259765625
79,2607430,2607430,7241,241,1024,0.3627050781250006,14.404025077819824,0.4583265483379364,-0.0013449466205202043,5.782586544752121,0.2715620556846261,0.0034127932303817943,0.040283203125,0.8634623369740421,0.05,19,151,1,1,1,0.2158203125,0.22265625,0.21875,0.197265625,0.0205078125,0.125
80,2608454,2608454,7244,244,1024,0.46070312500000055,16.851415634155273,0.3481799364089966,0.002077425946481526,9.964633882045746,0.32145543210208416,-0.0013260916239232756,0.010986328125,0.7948332176729123,0.05,13,95,1,1,1,0.2265625,0.20703125,0.2099609375,0.2021484375,0.0283203125,0.1259765625
81,2609478,2609478,7247,247,1024,0.5133398437500005,16.871137619018555,-0.16722804307937622,-0.0036157078575342894,3.53068970143795,0.3885603528469801,0.0028784507703676354,0.03125,0.9297665824003852,0.05,10,113,1,0,0,0.2353515625,0.1875,0.228515625,0.197265625,0.0244140625,0.126953125
82,2610502,2610502,7249,249,1024,0.4361914062500006,15.72014045715332,-0.474398136138916,-0.0014841658994555473,3.5570640861988068,0.3425730783492327,0.0010865941267184098,0.016357421875,0.915302572321398,0.05,7,106,0,0,0,0.2177734375,0.2099609375,0.2236328125,0.2060546875,0.0166015625,0.1259765625
83,2610537,2610537,7250,250,35,1.2428571428571438,20.65070152282715,-0.8433846831321716,-0.005773538008465806,11.59437370300293,0.4305710196495056,0.0005595928902035752,0.0,0.5764784192774273,0.05,0,0,0,0,0,0.2571428571428571,0.2,0.2571428571428571,0.17142857142857143,0.0,0.11428571428571428
84,2611561,2611561,7253,253,1024,0.5187597656250005,16.59381866455078,-0.2604328393936157,-0.0024641852360218763,3.515049234032631,0.42264814488589764,0.0031877813885330397,0.0244140625,0.9308678966771489,0.05,9,114,0,1,1,0.23046875,0.1884765625,0.228515625,0.19140625,0.033203125,0.1279296875
85,2612585,2612585,7256,256,1024,0.4135839843750005,14.877153396606445,0.6161277294158936,0.0015585778164677322,5.5111494064331055,0.2679101713001728,0.0021707532214350067,0.0302734375,0.8903013931055028,0.05,15,99,1,1,1,0.212890625,0.2236328125,0.2158203125,0.2041015625,0.0146484375,0.12890625
86,2613609,2613609,7258,258,1024,0.4473242187500006,17.982328414916992,1.217268705368042,0.0011655067501123995,5.599674642086029,0.3080125618726015,0.0027270860482531134,0.018310546875,0.8127044962444063,0.05,9,105,0,0,0,0.19140625,0.2451171875,0.1953125,0.2255859375,0.009765625,0.1328125
87,2614633,2614633,7261,261,1024,0.3278417968750005,13.846640586853027,-0.29475313425064087,-0.00028437451692298055,7.811163395643234,0.2274102419614792,0.0033442357889725827,0.0283203125,0.824932103938395,0.05,12,140,0,1,1,0.1923828125,0.2265625,0.2109375,0.228515625,0.005859375,0.1357421875
88,2615657,2615657,7265,265,1024,0.43589843750000057,16.029834747314453,-0.08673903346061707,-0.0013584104599431157,7.591536492109299,0.3485684860497713,0.004383447339705526,0.02734375,0.8288579632695244,0.05,14,148,1,2,2,0.2080078125,0.224609375,0.2216796875,0.1943359375,0.0263671875,0.125
89,2616681,2616681,7268,268,1024,0.4623632812500006,16.860050201416016,-0.5052587389945984,-0.0014234064146876335,5.889087125658989,0.2816064013168216,0.005962306435321807,0.02490234375,0.8323859995769641,0.05,8,107,0,1,1,0.1826171875,0.2529296875,0.1748046875,0.244140625,0.0126953125,0.1328125
90,2617705,2617705,7271,271,1024,0.49654296875000054,16.529396057128906,-0.3024361729621887,-0.0008990323403850198,5.318352490663528,0.337940976023674,0.0002892824140872108,0.005859375,0.8900298496751652,0.05,11,134,0,1,1,0.19921875,0.2236328125,0.2080078125,0.2177734375,0.01953125,0.1318359375
91,2618725,2618725,7275,275,1020,0.406911764705883,15.063811302185059,-0.21352122724056244,-0.0019313888624310493,6.304436087608337,0.23919103015214205,0.004761348228385032,0.011284722335403785,0.8131289169766082,0.05,11,132,0,2,2,0.2088235294117647,0.24705882352941178,0.19509803921568628,0.20490196078431372,0.011764705882352941,0.1323529411764706
92,2619749,2619749,7279,279,1024,0.39073242187500057,14.054642677307129,0.015874505043029785,-0.0035673006204888225,6.140892267227173,0.3157889135181904,-0.0005712843485525809,0.0185546875,0.8699186058547907,0.05,14,191,1,3,3,0.228515625,0.212890625,0.201171875,0.1962890625,0.0263671875,0.134765625
93,2620773,2620773,7281,281,1024,0.3261328125000005,10.911084175109863,-0.9397392272949219,0.00022932694992050529,4.711388751864433,0.22284935880452394,-0.00047631313236706774,0.01318359375,0.8925143777389766,0.05,11,135,0,0,0,0.2080078125,0.2236328125,0.2216796875,0.1953125,0.021484375,0.1298828125
94,2621797,2621797,7285,285,1024,0.32520507812500055,12.28472900390625,0.6844123005867004,-0.0011814814643003047,6.375262647867203,0.20585946179926395,0.00017204248797497712,0.0205078125,0.8290541904971427,0.05,13,139,1,1,1,0.234375,0.2001953125,0.216796875,0.19921875,0.009765625,0.1396484375
95,2622821,2622821,7287,287,1024,0.6379492187500004,21.235164642333984,1.5724250078201294,-0.0016559704672545195,5.6232247948646545,0.41821548715233803,0.010012870518039563,0.07958984375,0.8700759469250546,0.05,9,99,0,0,0,0.2060546875,0.2138671875,0.2099609375,0.2294921875,0.013671875,0.126953125
96,2623845,2623845,7292,292,1024,0.35894531250000045,12.369617462158203,-1.4025996923446655,0.0015899172285571694,10.2396579682827,0.25958935357630253,0.0032193996867135866,0.017333984375,0.8508896866547463,0.05,9,162,0,3,3,0.1845703125,0.2294921875,0.197265625,0.2275390625,0.0244140625,0.13671875
97,2624869,2624869,7295,295,1024,0.3937109375000005,14.048583984375,-0.6527111530303955,-0.0009217968909069896,4.648185104131699,0.32704137079417706,0.0048790395267133135,0.050048828125,0.886422525899795,0.05,12,139,1,1,1,0.21875,0.212890625,0.21484375,0.2041015625,0.0234375,0.1259765625
98,2625806,2625806,7300,300,937,0.311611526147279,11.790050506591797,-0.18466654419898987,0.0046426850312855095,9.935582339763641,0.2668720567598939,0.0004249170779075939,0.007101747440174222,0.7456373349219223,0.05,14,150,0,4,4,0.240128068303095,0.18569903948772679,0.23372465314834578,0.18996798292422626,0.021344717182497332,0.12913553895410887
99,2626830,2626830,7305,305,1024,0.3079199218750004,11.295537948608398,-0.41356128454208374,-0.0016410068492405117,8.577918767929077,0.2627816619351506,0.00031610213409294374,0.012451171875,0.8188817933667627,0.05,18,190,0,4,4,0.220703125,0.20703125,0.2314453125,0.185546875,0.03125,0.1240234375
100,2627854,2627854,7308,308,1024,0.5246679687500007,17.794208526611328,1.6867294311523438,-0.0026228497736155987,10.048193871974945,0.3857886977493763,0.0022926257661310956,0.044189453125,0.8271437804516578,0.05,13,141,0,2,2,0.216796875,0.2060546875,0.2412109375,0.1923828125,0.0205078125,0.123046875
101,2628878,2628878,7311,311,1024,0.4367285156250005,14.421196937561035,0.26504138112068176,-0.000891984673216939,5.635777801275253,0.309403071179986,0.0015610176742484327,0.02880859375,0.9082513477557727,0.05,13,118,0,1,1,0.212890625,0.212890625,0.2158203125,0.2177734375,0.0126953125,0.1279296875
102,2629902,2629902,7314,314,1024,0.5410742187500005,17.61876678466797,0.202729731798172,-0.0026381645584478974,5.106143057346344,0.3550217803567648,0.004407017459470808,0.03955078125,0.9030481885413038,0.05,12,158,0,1,1,0.201171875,0.228515625,0.205078125,0.208984375,0.02734375,0.12890625
103,2630926,2630926,7318,318,1024,0.4232031250000005,14.174623489379883,-0.9159654378890991,-0.0009768919117050245,10.211468935012817,0.31813899241387844,0.0017616709283174714,0.03369140625,0.8430789011112021,0.05,14,182,0,3,3,0.1787109375,0.2509765625,0.1904296875,0.2255859375,0.0224609375,0.1318359375
104,2631950,2631950,7321,321,1024,0.5584082031250005,18.115581512451172,0.3454022705554962,-0.0026365044177509844,5.385404020547867,0.3977765627205372,0.002635081405969686,0.02001953125,0.8702743306146522,0.05,20,174,0,2,2,0.2255859375,0.19921875,0.2197265625,0.212890625,0.021484375,0.12109375
105,2632974,2632974,7324,324,1024,0.42886718750000064,15.317811012268066,0.5715331435203552,-0.004115629126317799,5.184201896190643,0.27254544477909803,0.005663204130541999,0.025390625,0.8314922411160549,0.05,15,99,0,1,1,0.1962890625,0.234375,0.197265625,0.2236328125,0.017578125,0.130859375
